sample_id,model,dataset,fdr,entropy,faithfulness,mrc_variance_component,mrc_drift_component,mrc_stability_component,mrc_score,trajectory_category
pilot_1356,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5611,0.0,0.030034033658989934,0.6667000000000001,0.5,0.39891134455299665,bounce
pilot_1357,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5635,0.0,0.028542829816046944,0.0,0.5,0.17618094327201564,high_entropy
pilot_1358,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5938,0.0,0.00971638129889052,0.33330000000000004,0.75,0.3643387937662968,bounce
pilot_1359,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.4882,0.29,0.07532935038838562,0.0,0.5,0.19177645012946187,high_entropy
pilot_1360,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5707,0.0,0.024069218287217642,0.6667000000000001,0.5,0.3969230727624059,bounce
pilot_1361,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5619,0.0,0.029536965711342233,0.0,0.5,0.17651232190378074,high_entropy
pilot_1362,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.3114,1.0,0.18518136681852504,1.0,1.0,0.7283937889395083,single_framework
pilot_1363,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5887,0.0,0.012885189465144609,0.0,0.5,0.17096172982171487,high_entropy
pilot_1364,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5579,0.0,0.032022305449580624,0.0,0.5,0.17734076848319352,high_entropy
pilot_1365,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5236,0.0,0.05333409370497533,0.0,0.5,0.18444469790165843,high_entropy
pilot_1366,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5324,0.1666666666666666,0.04786634628085085,0.0,0.5,0.18262211542695028,high_entropy
pilot_1367,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.4823,0.0,0.07899522650228741,0.0,0.5,0.1929984088340958,high_entropy
pilot_1368,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.468,0.0,0.08788031606648983,0.33330000000000004,0.5,0.3070601053554966,bounce
pilot_1369,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5824,0.0,0.016799599552870248,0.0,0.5,0.17226653318429008,high_entropy
pilot_1370,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5376,0.0,0.044635404621140795,0.6667000000000001,0.75,0.48711180154038025,bounce
pilot_1371,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5784,0.0,0.019284939291108638,0.33330000000000004,0.5,0.2841949797637029,bounce
pilot_1372,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5441,0.0,0.04059672754650334,0.0,0.5,0.18019890918216777,high_entropy
pilot_1373,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4428,0.0,0.10353795641739194,0.33330000000000004,0.75,0.3956126521391306,bounce
pilot_1374,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5476,0.0,0.03842205527554465,0.6667000000000001,0.75,0.4850406850918482,bounce
pilot_1375,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5305,1.0,0.049046882656514135,1.0,1.0,0.6830156275521714,single_framework
pilot_1376,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4721,0.0,0.08533284283479547,0.33330000000000004,0.75,0.3895442809449318,bounce
pilot_1377,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.3668,0.0,0.15075941144392246,0.0,0.5,0.21691980381464082,high_entropy
pilot_1378,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5581,1.0,0.03189803846266881,1.0,1.0,0.6772993461542229,single_framework
pilot_1379,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.575,0.0,0.021397478068611364,0.6667000000000001,0.5,0.39603249268953716,bounce
pilot_1380,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5483,0.0,0.037987120821353026,0.0,0.5,0.17932904027378432,high_entropy
pilot_1381,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5793,0.0,0.018725737850005086,0.0,0.5,0.17290857928333503,high_entropy
pilot_1382,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5421,1.0,0.04183939741562259,1.0,1.0,0.6806131324718742,single_framework
pilot_1383,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5534,0.0,0.03481831265509905,0.0,0.5,0.17827277088503302,high_entropy
pilot_1384,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4895,1.0,0.0745216149734581,1.0,1.0,0.6915072049911527,single_framework
pilot_1385,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5499,0.0,0.036992984926057515,0.33330000000000004,0.75,0.3734309949753525,bounce
pilot_1386,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5702,0.0,0.024379885754497455,0.33330000000000004,0.5,0.28589329525149915,bounce
pilot_1387,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4836,0.0,0.0781874910873599,0.33330000000000004,0.5,0.3038291636957866,bounce
pilot_1388,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.561,0.0,0.030096167152445896,0.6667000000000001,0.75,0.4822653890508153,bounce
pilot_1389,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4073,0.0,0.1255953465942583,0.6667000000000001,0.5,0.43076511553141944,bounce
pilot_1390,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5471,0.0,0.03873272274282458,0.0,0.5,0.17957757424760817,high_entropy
pilot_1391,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5355,0.0,0.04594020798371601,0.6667000000000001,0.75,0.487546735994572,bounce
pilot_1392,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4948,0.0,0.07122853982029231,0.6667000000000001,0.75,0.49597617994009746,bounce
pilot_1393,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5662,0.0,0.026865225492735956,0.33330000000000004,0.75,0.3700550751642453,bounce
pilot_1394,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5785,0.0,0.019222805797652676,0.33330000000000004,0.5,0.28417426859921757,bounce
pilot_1395,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4131,0.0,0.12199160397381248,0.6667000000000001,0.75,0.5128972013246041,bounce
pilot_1396,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5456,0.0,0.039664725144663904,0.33330000000000004,0.75,0.3743215750482213,bounce
pilot_1397,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.479,0.0,0.08104563178633406,0.33330000000000004,0.5,0.30478187726211137,bounce
pilot_1398,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5153,0.0,0.058491173661820106,0.6667000000000001,0.75,0.4917303912206067,bounce
pilot_1399,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5206,1.0,0.0551980985086542,1.0,1.0,0.685066032836218,single_framework
pilot_1400,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4189,1.0,0.11838786135336676,1.0,1.0,0.7061292871177889,single_framework
pilot_1401,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5493,0.0,0.0373657858867934,0.0,0.5,0.17912192862893112,high_entropy
pilot_1402,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4957,0.0,0.07066933837918854,0.6667000000000001,0.5,0.4124564461263962,bounce
pilot_1403,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.3641,1.0,0.15243701576723345,1.0,1.0,0.7174790052557445,single_framework
pilot_1404,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5295,0.0,0.04966821759107365,0.6667000000000001,0.75,0.48878940586369124,bounce
pilot_1405,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4919,0.0,0.07303041113051512,0.6667000000000001,0.75,0.4965768037101717,bounce
pilot_1406,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5814,0.0,0.017420934487429873,0.33330000000000004,0.75,0.3669069781624766,bounce
pilot_1407,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.57,0.0,0.02450415274140938,0.0,0.5,0.17483471758046978,high_entropy
pilot_1408,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.351,1.0,0.16057650340996443,1.0,1.0,0.7201921678033214,single_framework
pilot_1409,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5529,0.0,0.03512898012237875,0.6667000000000001,0.5,0.40060966004079296,bounce
pilot_1410,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4221,1.0,0.11639958956277607,1.0,1.0,0.7054665298542586,single_framework
pilot_1411,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5409,1.0,0.04258499933709414,1.0,1.0,0.680861666445698,single_framework
pilot_1412,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4384,0.0,0.1062718301294544,0.6667000000000001,0.75,0.5076572767098182,bounce
pilot_1413,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5163,0.0,0.05786983872726059,0.6667000000000001,0.75,0.49152327957575354,bounce
pilot_1414,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5872,0.25,0.013817191866984158,0.33330000000000004,0.75,0.36570573062232803,bounce
pilot_1415,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5425,0.0,0.04159086344179874,0.0,0.5,0.1805302878139329,high_entropy
pilot_1416,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4319,0.5,0.11031050720409186,0.6667000000000001,0.5,0.4256701690680306,bounce
pilot_1417,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.4971,0.0,0.06979946947080506,0.0,0.5,0.18993315649026835,high_entropy
pilot_1418,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5271,0.25,0.05115942143401686,0.33330000000000004,0.75,0.3781531404780056,bounce
pilot_1419,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.561,1.0,0.030096167152445896,1.0,1.0,0.6766987223841486,single_framework
pilot_1420,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5006,0.0,0.06762479719984649,0.0,0.5,0.18920826573328214,high_entropy
pilot_1421,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4971,0.0,0.06979946947080506,0.6667000000000001,0.75,0.495499823156935,bounce
pilot_1422,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5729,0.0,0.022702281431186577,0.6667000000000001,0.5,0.3964674271437289,bounce
pilot_1423,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.3709,0.0,0.1482119382122281,0.6667000000000001,0.75,0.5216373127374094,bounce
pilot_1424,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5797,0.0,0.018477203876181125,0.0,0.5,0.1728257346253937,high_entropy
pilot_1425,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.3989,0.0,0.13081456004455894,0.33330000000000004,0.75,0.4047048533481863,bounce
pilot_1426,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.3628,0.0,0.15324475118216097,0.6667000000000001,0.75,0.5233149170607203,bounce
pilot_1427,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4402,0.0,0.10515342724724708,0.6667000000000001,0.75,0.5072844757490824,bounce
pilot_1428,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5375,0.0,0.04469753811459676,0.6667000000000001,0.75,0.4871325127048656,bounce
pilot_1429,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5264,0.0,0.05159435588820849,0.33330000000000004,0.75,0.3782981186294028,bounce
pilot_1430,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5768,0.0,0.02027907518640404,0.0,0.5,0.173426358395468,high_entropy
pilot_1431,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5196,0.0,0.05581943344321383,0.33330000000000004,0.5,0.29637314448107127,bounce
pilot_1432,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5728,0.0,0.02276441492464254,0.33330000000000004,0.75,0.3686881383082142,bounce
pilot_1433,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5503,0.0,0.036744450952233776,0.0,0.5,0.1789148169840779,high_entropy
pilot_1434,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5418,0.0,0.04202579789599037,0.33330000000000004,0.75,0.3751085992986634,bounce
pilot_1435,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5261,0.0,0.051780756368576375,0.6667000000000001,0.5,0.40616025212285883,bounce
pilot_1436,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5357,0.0,0.04581594099680408,0.0,0.5,0.1819386469989347,high_entropy
pilot_1437,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4792,1.0,0.08092136479942214,1.0,1.0,0.6936404549331406,single_framework
pilot_1438,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4248,0.0,0.11472198523946497,0.6667000000000001,0.75,0.5104739950798216,bounce
pilot_1439,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5206,1.0,0.0551980985086542,1.0,1.0,0.685066032836218,single_framework
pilot_1440,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5431,0.0,0.04121806248106297,0.6667000000000001,0.75,0.48597268749368766,bounce
pilot_1441,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5944,0.0,0.009343580338154855,0.0,0.25,0.08644786011271828,high_entropy
pilot_1442,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5637,0.0,0.028418562829134908,0.0,0.5,0.17613952094304497,high_entropy
pilot_1443,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4962,1.0,0.07035867091190873,1.0,1.0,0.6901195569706362,single_framework
pilot_1444,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4902,1.0,0.07408668051926648,1.0,1.0,0.6913622268397555,single_framework
pilot_1445,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5908,0.0,0.011580386102569507,0.0,0.5,0.17052679536752316,high_entropy
pilot_1446,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5402,0.0,0.04301993379128588,0.33330000000000004,0.75,0.3754399779304286,bounce
pilot_1447,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.3894,0.0,0.13671724192287527,0.6667000000000001,0.5,0.43447241397429176,bounce
pilot_1448,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5425,0.0,0.04159086344179874,0.33330000000000004,0.75,0.3749636211472662,bounce
pilot_1449,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5392,0.0,0.043641268725845506,0.0,0.5,0.1812137562419485,high_entropy
pilot_1450,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.491,0.0,0.07358961257161867,0.33330000000000004,0.75,0.3856298708572062,bounce
pilot_1451,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.56,0.0,0.03071750208700552,0.33330000000000004,0.5,0.2880058340290018,bounce
pilot_1452,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5552,0.0,0.03369990977289172,0.33330000000000004,0.5,0.2889999699242972,bounce
pilot_1453,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4836,0.0,0.0781874910873599,0.33330000000000004,0.75,0.3871624970291199,bounce
pilot_1454,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5419,0.0,0.04196366440253452,0.33330000000000004,0.75,0.37508788813417815,bounce
pilot_1455,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5375,1.0,0.04469753811459676,1.0,1.0,0.6815658460381989,single_framework
pilot_1456,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5347,0.0,0.04643727593136371,0.0,0.5,0.1821457586437879,high_entropy
pilot_1457,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5461,0.0,0.03935405767738409,0.0,0.5,0.17978468589246135,high_entropy
pilot_1458,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5506,1.0,0.03655805047186589,1.0,1.0,0.6788526834906219,single_framework
pilot_1459,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5473,0.0,0.03860845575591265,0.0,0.5,0.17953615191863753,high_entropy
pilot_1460,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4947,0.0,0.07129067331374828,0.33330000000000004,0.5,0.3015302244379161,bounce
pilot_1461,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4905,0.0,0.07390028003889859,0.33330000000000004,0.75,0.38573342667963284,bounce
pilot_1462,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.52,0.0,0.05557089946938998,0.6667000000000001,0.75,0.49075696648979666,bounce
pilot_1463,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5441,0.0,0.04059672754650334,0.33330000000000004,0.75,0.3746322425155011,bounce
pilot_1464,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5502,0.0,0.03680658444568974,0.0,0.5,0.17893552814856323,high_entropy
pilot_1465,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.568,0.0,0.02574682261052863,0.0,0.5,0.1752489408701762,high_entropy
pilot_1466,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5507,1.0,0.036495916978409926,1.0,1.0,0.6788319723261366,single_framework
pilot_1467,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5899,1.0,0.012139587543673058,1.0,1.0,0.670713195847891,single_framework
pilot_1468,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5639,0.0,0.028294295842222983,0.33330000000000004,0.75,0.3705314319474076,bounce
pilot_1469,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5495,0.0,0.037241518899881365,0.0,0.5,0.17908050629996045,high_entropy
pilot_1470,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.3102,1.0,0.1859269687399966,1.0,1.0,0.7286423229133322,single_framework
pilot_1471,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5744,0.0,0.02177027902934714,0.6667000000000001,0.75,0.4794900930097824,bounce
pilot_1472,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4502,1.0,0.09894007790165094,1.0,1.0,0.6996466926338836,single_framework
pilot_1473,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5593,0.0,0.03115243654119726,0.33330000000000004,0.75,0.3714841455137324,bounce
pilot_1474,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5578,0.0,0.032084438943036586,0.6667000000000001,0.5,0.39959481298101224,bounce
pilot_1475,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5584,0.0,0.03171163798230092,0.33330000000000004,0.75,0.37167054599410027,bounce
pilot_1476,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.54,1.0,0.043144200778197694,1.0,1.0,0.6810480669260659,single_framework
pilot_1477,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5763,0.0,0.02058974265368385,0.33330000000000004,0.5,0.28462991421789463,bounce
pilot_1478,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.4479,1.0,0.10036914825113807,1.0,1.0,0.700123049417046,single_framework
pilot_1479,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5647,0.0,0.027797227894575394,0.6667000000000001,0.75,0.48149907596485847,bounce
pilot_1480,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5039,0.0,0.06557439191579972,0.0,0.5,0.18852479730526656,high_entropy
pilot_1481,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.4619,0.0,0.09167045916730343,0.0,0.5,0.19722348638910114,high_entropy
pilot_1482,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5294,1.0,0.04973035108452961,1.0,1.0,0.6832434503615098,single_framework
pilot_1483,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.4639,0.0,0.09042778929818418,0.0,0.5,0.19680926309939473,high_entropy
pilot_1484,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.0,1.5184,1.0,0.05656503536468538,1.0,1.0,0.6855216784548951,single_framework
pilot_1485,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5264,0.0,0.05159435588820849,0.0,0.5,0.18386478529606948,high_entropy
pilot_1486,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.4908,0.0,0.0737138795585307,0.33330000000000004,0.75,0.3856712931861769,bounce
pilot_1487,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.237,0.5,0.23140868594976005,0.6667000000000001,0.75,0.5493695619832534,bounce
pilot_1488,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.5057,0.0,0.0644559890335924,0.0,0.5,0.18815199634453078,high_entropy
pilot_1489,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,1.0,1.4482,0.0,0.10018274777077019,0.0,0.5,0.20006091592359004,high_entropy
pilot_1490,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5258,0.0,0.05196715684894426,0.33330000000000004,0.75,0.37842238561631475,bounce
pilot_1491,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5593,0.0,0.03115243654119726,0.33330000000000004,0.5,0.28815081218039906,bounce
pilot_1492,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4982,0.0,0.06911600104278959,0.6667000000000001,0.75,0.49527200034759655,bounce
pilot_1493,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.5608,0.0,0.03022043413935782,0.6667000000000001,0.75,0.4823068113797859,bounce
pilot_1494,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.505,0.0,0.06489092348778425,0.33330000000000004,0.75,0.3827303078292614,bounce
pilot_1495,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4848,0.0,0.07744188916588834,0.6667000000000001,0.75,0.49804729638862943,bounce
pilot_1496,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.3333,1.4477,0.0,0.10049341523804989,0.6667000000000001,0.75,0.5057311384126832,bounce
pilot_1497,meta-llama/Llama-3.3-70B-Instruct-Turbo,social_chem_101,0.6667,1.5509,0.0,0.036371649991498,0.33330000000000004,0.75,0.37322388333049933,bounce
